	path	sentence
2292	common_voice_en_22111849_noise_0.03	four
2293	common_voice_en_22042890_pitch_0.8	three
2294	common_voice_en_22042896_pitch_1.2	four
2295	common_voice_en_22211082_noise_0.03	no
2296	common_voice_en_21963610_noise_0.03	two
2297	common_voice_en_21963613_pitch_0.8	three
2298	common_voice_en_21963615_pitch_1.2	no
2299	common_voice_en_22020207_noise_0.03	one
2300	common_voice_en_22249582_noise_0.03	yes
2301	common_voice_en_22249598_pitch_0.8	four
2302	common_voice_en_22249599_pitch_1.2	three
2303	common_voice_en_22237861_noise_0.03	no
2304	common_voice_en_22121345_noise_0.03	no
2305	common_voice_en_22136065_pitch_0.8	yes
2306	common_voice_en_22136104_pitch_1.2	two
2307	common_voice_en_22126662_noise_0.03	four
2308	common_voice_en_22196426_noise_0.03	no
2309	common_voice_en_22196427_pitch_0.8	yes
2310	common_voice_en_22196428_pitch_1.2	one
2311	common_voice_en_22203298_noise_0.03	no
2312	common_voice_en_22169688_noise_0.03	yes
2313	common_voice_en_22169692_pitch_0.8	four
2314	common_voice_en_22169714_pitch_1.2	no
2315	common_voice_en_22111330_noise_0.03	yes
2316	common_voice_en_21976599_noise_0.03	yes
2317	common_voice_en_21976600_pitch_0.8	four
2318	common_voice_en_21976728_pitch_1.2	no
2319	common_voice_en_22080936_noise_0.03	two
2320	common_voice_en_22196422_noise_0.03	three
2321	common_voice_en_22196467_pitch_0.8	two
2322	common_voice_en_22196468_pitch_1.2	yes
2323	common_voice_en_21915140_noise_0.03	one
2324	common_voice_en_22026390_noise_0.03	four
2325	common_voice_en_22026396_pitch_0.8	no
2326	common_voice_en_22026400_pitch_1.2	three
2327	common_voice_en_22032109_noise_0.03	no
2328	common_voice_en_22209756_noise_0.03	no
2329	common_voice_en_22209763_pitch_0.8	yes
2330	common_voice_en_22209764_pitch_1.2	three
2331	common_voice_en_22187162_noise_0.03	four
2332	common_voice_en_21953775_noise_0.03	four
2333	common_voice_en_21953855_pitch_0.8	three
2334	common_voice_en_21953858_pitch_1.2	yes
2335	common_voice_en_22218772_noise_0.03	two
2336	common_voice_en_22172670_noise_0.03	one
2337	common_voice_en_22172676_pitch_0.8	two
2338	common_voice_en_22172678_pitch_1.2	three
2339	common_voice_en_22222632_noise_0.03	yes
2340	common_voice_en_22067883_noise_0.03	three
2341	common_voice_en_22067884_pitch_0.8	yes
2342	common_voice_en_22061913_pitch_1.2	four
2343	common_voice_en_22061975_noise_0.03	no
2344	common_voice_en_21907132_noise_0.03	three
2345	common_voice_en_21907141_pitch_0.8	no
2346	common_voice_en_22112166_pitch_1.2	four
2347	common_voice_en_22112204_noise_0.03	no
2348	common_voice_en_21985184_noise_0.03	four
2349	common_voice_en_21985186_pitch_0.8	three
2350	common_voice_en_21985352_pitch_1.2	yes
2351	common_voice_en_22171198_noise_0.03	three
2352	common_voice_en_22051965_noise_0.03	three
2353	common_voice_en_22051967_pitch_0.8	one
2354	common_voice_en_22051973_pitch_1.2	yes
2355	common_voice_en_22206852_noise_0.03	three
2356	common_voice_en_22123250_noise_0.03	four
2357	common_voice_en_22255524_pitch_0.8	no
2358	common_voice_en_22255526_pitch_1.2	three
2359	common_voice_en_22255542_noise_0.03	yes
2360	common_voice_en_22263077_noise_0.03	no
2361	common_voice_en_22263080_pitch_0.8	one
2362	common_voice_en_22263154_pitch_1.2	two
2363	common_voice_en_22171307_noise_0.03	yes
2364	common_voice_en_22121049_noise_0.03	four
2365	common_voice_en_21908004_pitch_0.8	yes
2366	common_voice_en_21908006_pitch_1.2	no
2367	common_voice_en_21913457_noise_0.03	three
2368	common_voice_en_22145493_noise_0.03	one
2369	common_voice_en_22145494_pitch_0.8	four
2370	common_voice_en_22136169_pitch_1.2	one
2371	common_voice_en_22194127_noise_0.03	yes
2372	common_voice_en_22054141_noise_0.03	one
2373	common_voice_en_22054169_pitch_0.8	two
2374	common_voice_en_22054170_pitch_1.2	three
2375	common_voice_en_22118053_noise_0.03	one
2376	common_voice_en_21976331_noise_0.03	yes
2377	common_voice_en_21976334_pitch_0.8	three
2378	common_voice_en_21976337_pitch_1.2	two
2379	common_voice_en_22049654_noise_0.03	three
2380	common_voice_en_22190252_noise_0.03	no
2381	common_voice_en_22190261_pitch_0.8	four
2382	common_voice_en_22190339_pitch_1.2	two
2383	common_voice_en_21938003_noise_0.03	yes
2384	common_voice_en_22221365_noise_0.03	four
2385	common_voice_en_22221366_pitch_0.8	yes
2386	common_voice_en_22221403_pitch_1.2	one
2387	common_voice_en_22004071_noise_0.03	four
2388	common_voice_en_22130006_noise_0.03	no
2389	common_voice_en_22130065_pitch_0.8	yes
2390	common_voice_en_22130072_pitch_1.2	three
2391	common_voice_en_22112574_noise_0.03	three
2392	common_voice_en_21977345_noise_0.03	three
2393	common_voice_en_21977379_pitch_0.8	two
2394	common_voice_en_21977382_pitch_1.2	no
2395	common_voice_en_22075597_noise_0.03	no
2396	common_voice_en_21988033_noise_0.03	yes
2397	common_voice_en_21988109_pitch_0.8	four
2398	common_voice_en_21988112_pitch_1.2	two
2399	common_voice_en_22141517_noise_0.03	four
2400	common_voice_en_22157800_noise_0.03	four
2401	common_voice_en_22157803_pitch_0.8	two
2402	common_voice_en_22157811_pitch_1.2	one
2403	common_voice_en_22182554_noise_0.03	three
2404	common_voice_en_21961923_noise_0.03	two
2405	common_voice_en_21961924_pitch_0.8	three
2406	common_voice_en_21961927_pitch_1.2	yes
2407	common_voice_en_21944805_noise_0.03	two
2408	common_voice_en_22253393_noise_0.03	yes
2409	common_voice_en_22253394_pitch_0.8	three
2410	common_voice_en_22253396_pitch_1.2	two
2411	common_voice_en_22160622_noise_0.03	four
2412	common_voice_en_21991593_noise_0.03	no
2413	common_voice_en_21991594_pitch_0.8	four
2414	common_voice_en_21991596_pitch_1.2	three
2415	common_voice_en_22139063_noise_0.03	yes
2416	common_voice_en_22185395_noise_0.03	two
2417	common_voice_en_22185422_pitch_0.8	no
2418	common_voice_en_22185423_pitch_1.2	three
2419	common_voice_en_21960734_noise_0.03	four
2420	common_voice_en_22198608_noise_0.03	two
2421	common_voice_en_22079943_pitch_0.8	no
2422	common_voice_en_22079948_pitch_1.2	four
2423	common_voice_en_22079986_noise_0.03	two
2424	common_voice_en_22067896_noise_0.03	four
2425	common_voice_en_22067903_pitch_0.8	two
2426	common_voice_en_22067941_pitch_1.2	yes
2427	common_voice_en_22189521_noise_0.03	no
2428	common_voice_en_22205042_noise_0.03	one
2429	common_voice_en_22037109_pitch_0.8	no
2430	common_voice_en_22037168_pitch_1.2	two
2431	common_voice_en_22037174_noise_0.03	one
2432	common_voice_en_22172731_noise_0.03	three
2433	common_voice_en_22172735_pitch_0.8	no
2434	common_voice_en_22172744_pitch_1.2	two
2435	common_voice_en_22090359_noise_0.03	three
2436	common_voice_en_22090439_noise_0.03	no
2437	common_voice_en_22190976_pitch_0.8	one
2438	common_voice_en_22190980_pitch_1.2	four
2439	common_voice_en_22147985_noise_0.03	two
2440	common_voice_en_21935862_noise_0.03	two
2441	common_voice_en_21935864_pitch_0.8	yes
2442	common_voice_en_21935865_pitch_1.2	one
2443	common_voice_en_22029569_noise_0.03	yes
2444	common_voice_en_22182601_noise_0.03	no
2445	common_voice_en_22182604_pitch_0.8	yes
2446	common_voice_en_22182625_pitch_1.2	three
2447	common_voice_en_22248122_noise_0.03	three
2448	common_voice_en_22248402_noise_0.03	no
2449	common_voice_en_21940487_pitch_0.8	no
2450	common_voice_en_21940544_pitch_1.2	four
2451	common_voice_en_22076991_noise_0.03	two
2452	common_voice_en_21942963_noise_0.03	no
2453	common_voice_en_21942964_pitch_0.8	two
2454	common_voice_en_21942973_pitch_1.2	yes
2455	common_voice_en_21942976_noise_0.03	one
2456	common_voice_en_22216742_noise_0.03	no
2457	common_voice_en_22216743_pitch_0.8	one
2458	common_voice_en_22216762_pitch_1.2	four
2459	common_voice_en_22021963_noise_0.03	no
2460	common_voice_en_22047830_noise_0.03	yes
2461	common_voice_en_21920948_pitch_0.8	four
2462	common_voice_en_21920950_pitch_1.2	no
2463	common_voice_en_21920963_noise_0.03	yes
2464	common_voice_en_22247682_noise_0.03	four
2465	common_voice_en_22247684_pitch_0.8	one
2466	common_voice_en_22247687_pitch_1.2	no
2467	common_voice_en_22005823_noise_0.03	yes
2468	common_voice_en_22215971_noise_0.03	no
2469	common_voice_en_22216031_pitch_0.8	two
2470	common_voice_en_21998119_pitch_1.2	four
2471	common_voice_en_21994792_noise_0.03	no
2472	common_voice_en_22231065_noise_0.03	one
2473	common_voice_en_22231067_pitch_0.8	three
2474	common_voice_en_22231068_pitch_1.2	no
2475	common_voice_en_22140846_noise_0.03	one
2476	common_voice_en_22102653_noise_0.03	no
2477	common_voice_en_22081277_pitch_0.8	two
2478	common_voice_en_22083238_pitch_1.2	yes
2479	common_voice_en_22148255_noise_0.03	three
2480	common_voice_en_22143554_noise_0.03	four
2481	common_voice_en_22143555_pitch_0.8	two
2482	common_voice_en_22143631_pitch_1.2	yes
2483	common_voice_en_22124154_noise_0.03	no
2484	common_voice_en_22212976_noise_0.03	yes
2485	common_voice_en_22212977_pitch_0.8	three
2486	common_voice_en_22212978_pitch_1.2	four
2487	common_voice_en_21954215_noise_0.03	two
2488	common_voice_en_22017418_noise_0.03	four
2489	common_voice_en_22017421_pitch_0.8	two
2490	common_voice_en_22017460_pitch_1.2	yes
2491	common_voice_en_22229598_noise_0.03	three
2492	common_voice_en_22095961_noise_0.03	no
2493	common_voice_en_22014867_pitch_0.8	four
2494	common_voice_en_22014869_pitch_1.2	three
2495	common_voice_en_22014929_noise_0.03	yes
2496	common_voice_en_22197520_noise_0.03	four
2497	common_voice_en_22197525_pitch_0.8	one
2498	common_voice_en_22197554_pitch_1.2	three
2499	common_voice_en_22067786_noise_0.03	four
2500	common_voice_en_22260946_noise_0.03	one
2501	common_voice_en_22260949_pitch_0.8	yes
2502	common_voice_en_21915494_pitch_1.2	four
2503	common_voice_en_22128916_noise_0.03	one
2504	common_voice_en_22180137_noise_0.03	one
2505	common_voice_en_22180165_pitch_0.8	yes
2506	common_voice_en_22180199_pitch_1.2	two
2507	common_voice_en_22136432_noise_0.03	three
2508	common_voice_en_22061863_noise_0.03	three
2509	common_voice_en_22061893_pitch_0.8	yes
2510	common_voice_en_22061894_pitch_1.2	four
2511	common_voice_en_22063481_noise_0.03	four
2512	common_voice_en_22006704_noise_0.03	no
2513	common_voice_en_22006727_pitch_0.8	three
2514	common_voice_en_22006729_pitch_1.2	four
2515	common_voice_en_22179132_noise_0.03	two
2516	common_voice_en_22195577_noise_0.03	two
2517	common_voice_en_21975247_pitch_0.8	yes
2518	common_voice_en_21975255_pitch_1.2	three
2519	common_voice_en_22001266_noise_0.03	two
2520	common_voice_en_22277421_noise_0.03	no
2521	common_voice_en_22282673_pitch_0.8	two
2522	common_voice_en_22282675_pitch_1.2	yes
2523	common_voice_en_22153429_noise_0.03	one
2524	common_voice_en_22085039_noise_0.03	four
2525	common_voice_en_22085044_pitch_0.8	three
2526	common_voice_en_22085046_pitch_1.2	yes
2527	common_voice_en_21963386_noise_0.03	yes
2528	common_voice_en_22154218_noise_0.03	no
2529	common_voice_en_22154308_pitch_0.8	four
2530	common_voice_en_22154310_pitch_1.2	yes
2531	common_voice_en_22049150_noise_0.03	two
2532	common_voice_en_22183531_noise_0.03	one
2533	common_voice_en_22183536_pitch_0.8	four
2534	common_voice_en_22183556_pitch_1.2	two
2535	common_voice_en_21984800_noise_0.03	three
2536	common_voice_en_22033246_noise_0.03	yes
2537	common_voice_en_22033263_pitch_0.8	two
2538	common_voice_en_22140440_pitch_1.2	yes
2539	common_voice_en_22140452_noise_0.03	no
2540	common_voice_en_22096681_noise_0.03	no
2541	common_voice_en_22096683_pitch_0.8	three
2542	common_voice_en_22096486_pitch_1.2	one
2543	common_voice_en_22008712_noise_0.03	yes
2544	common_voice_en_22112062_noise_0.03	one
2545	common_voice_en_22112064_pitch_0.8	yes
2546	common_voice_en_22112081_pitch_1.2	four
2547	common_voice_en_22164929_noise_0.03	two
2548	common_voice_en_21913514_noise_0.03	one
2549	common_voice_en_21913535_pitch_0.8	no
2550	common_voice_en_22122216_pitch_1.2	one
2551	common_voice_en_22122286_noise_0.03	four
2552	common_voice_en_21944585_noise_0.03	yes
2553	common_voice_en_21944587_pitch_0.8	three
2554	common_voice_en_22106150_pitch_1.2	no
2555	common_voice_en_22106306_noise_0.03	yes
2556	common_voice_en_22117868_noise_0.03	two
2557	common_voice_en_22117960_pitch_0.8	one
2558	common_voice_en_22142429_pitch_1.2	no
2559	common_voice_en_22142452_noise_0.03	one
2560	common_voice_en_22071536_noise_0.03	two
2561	common_voice_en_22175498_pitch_0.8	three
2562	common_voice_en_22175501_pitch_1.2	no
2563	common_voice_en_22171493_noise_0.03	four
2564	common_voice_en_22184573_noise_0.03	three
2565	common_voice_en_22184574_pitch_0.8	two
2566	common_voice_en_22184576_pitch_1.2	yes
2567	common_voice_en_22023475_noise_0.03	one
2568	common_voice_en_22028140_noise_0.03	one
2569	common_voice_en_22028143_pitch_0.8	no
2570	common_voice_en_22028144_pitch_1.2	two
2571	common_voice_en_22218123_noise_0.03	no
2572	common_voice_en_22002445_noise_0.03	two
2573	common_voice_en_21998319_pitch_0.8	four
2574	common_voice_en_21998350_pitch_1.2	one
2575	common_voice_en_22213144_noise_0.03	four
2576	common_voice_en_22011062_noise_0.03	yes
2577	common_voice_en_22011063_pitch_0.8	one
2578	common_voice_en_22011064_pitch_1.2	three
2579	common_voice_en_22265757_noise_0.03	one
2580	common_voice_en_22121796_noise_0.03	no
2581	common_voice_en_22121804_pitch_0.8	two
2582	common_voice_en_22121849_pitch_1.2	three
2583	common_voice_en_22067160_noise_0.03	one
2584	common_voice_en_22082519_noise_0.03	three
2585	common_voice_en_22083273_pitch_0.8	no
2586	common_voice_en_22083289_pitch_1.2	one
2587	common_voice_en_22210968_noise_0.03	three
2588	common_voice_en_22137785_noise_0.03	four
2589	common_voice_en_22252054_pitch_0.8	yes
2590	common_voice_en_22252056_pitch_1.2	no
2591	common_voice_en_22252068_noise_0.03	three
2592	common_voice_en_22169752_noise_0.03	two
2593	common_voice_en_22169779_pitch_0.8	four
2594	common_voice_en_22169782_pitch_1.2	yes
2595	common_voice_en_22056722_noise_0.03	yes
2596	common_voice_en_22033579_noise_0.03	four
2597	common_voice_en_22033588_pitch_0.8	one
2598	common_voice_en_22033710_pitch_1.2	no
2599	common_voice_en_22217249_noise_0.03	no
2600	common_voice_en_21992001_noise_0.03	no
2601	common_voice_en_21992002_pitch_0.8	two
2602	common_voice_en_22231835_pitch_1.2	yes
2603	common_voice_en_22231838_noise_0.03	two
2604	common_voice_en_22158254_noise_0.03	three
2605	common_voice_en_22131105_pitch_0.8	three
2606	common_voice_en_22131106_pitch_1.2	no
2607	common_voice_en_22131111_noise_0.03	two
2608	common_voice_en_22016867_noise_0.03	four
2609	common_voice_en_22016868_pitch_0.8	two
2610	common_voice_en_22016869_pitch_1.2	one
2611	common_voice_en_22238318_noise_0.03	yes
2612	common_voice_en_22010110_noise_0.03	two
2613	common_voice_en_22010111_pitch_0.8	no
2614	common_voice_en_22010171_pitch_1.2	one
2615	common_voice_en_22066699_noise_0.03	yes
2616	common_voice_en_22042288_noise_0.03	three
2617	common_voice_en_22042294_pitch_0.8	four
2618	common_voice_en_22042302_pitch_1.2	one
2619	common_voice_en_22246893_noise_0.03	two
2620	common_voice_en_21954677_noise_0.03	no
2621	common_voice_en_21954678_pitch_0.8	four
2622	common_voice_en_22212097_pitch_1.2	two
2623	common_voice_en_22033175_noise_0.03	yes
2624	common_voice_en_21996621_noise_0.03	three
2625	common_voice_en_21996687_pitch_0.8	no
2626	common_voice_en_21996726_pitch_1.2	two
2627	common_voice_en_22280239_noise_0.03	yes
2628	common_voice_en_21960505_noise_0.03	four
2629	common_voice_en_21960508_pitch_0.8	yes
2630	common_voice_en_21960511_pitch_1.2	no
2631	common_voice_en_21908016_noise_0.03	no
2632	common_voice_en_21960451_noise_0.03	one
2633	common_voice_en_21960506_pitch_0.8	two
2634	common_voice_en_22130344_pitch_1.2	no
2635	common_voice_en_22130360_noise_0.03	three
2636	common_voice_en_22014523_noise_0.03	four
2637	common_voice_en_22014526_pitch_0.8	yes
2638	common_voice_en_22131332_pitch_1.2	no
2639	common_voice_en_22131412_noise_0.03	one
2640	common_voice_en_21921166_noise_0.03	two
2641	common_voice_en_21921170_pitch_0.8	one
2642	common_voice_en_21921171_pitch_1.2	four
2643	common_voice_en_22181058_noise_0.03	no
2644	common_voice_en_22124405_noise_0.03	four
2645	common_voice_en_22124406_pitch_0.8	two
2646	common_voice_en_22124441_pitch_1.2	yes
2647	common_voice_en_22075548_noise_0.03	yes
2648	common_voice_en_22011104_noise_0.03	one
2649	common_voice_en_22011105_pitch_0.8	no
2650	common_voice_en_22011106_pitch_1.2	two
2651	common_voice_en_21984185_noise_0.03	yes
2652	common_voice_en_22031400_noise_0.03	one
2653	common_voice_en_22062709_pitch_0.8	two
2654	common_voice_en_22062710_pitch_1.2	no
2655	common_voice_en_22047165_noise_0.03	two
2656	common_voice_en_22135148_noise_0.03	two
2657	common_voice_en_22135149_pitch_0.8	no
2658	common_voice_en_22135152_pitch_1.2	yes
2659	common_voice_en_22219984_noise_0.03	yes
2660	common_voice_en_22280755_noise_0.03	yes
2661	common_voice_en_22280757_pitch_0.8	two
2662	common_voice_en_22280760_pitch_1.2	no
2663	common_voice_en_22284081_noise_0.03	one
2664	common_voice_en_21894656_noise_0.03	no
2665	common_voice_en_22079025_pitch_0.8	no
2666	common_voice_en_22079037_pitch_1.2	two
2667	common_voice_en_22079080_noise_0.03	four
2668	common_voice_en_22044718_noise_0.03	two
2669	common_voice_en_22044719_pitch_0.8	yes
2670	common_voice_en_22044732_pitch_1.2	four
2671	common_voice_en_22100367_noise_0.03	two
2672	common_voice_en_21985578_noise_0.03	no
2673	common_voice_en_21985594_pitch_0.8	yes
2674	common_voice_en_21985660_pitch_1.2	four
2675	common_voice_en_22223152_noise_0.03	no
2676	common_voice_en_22164638_noise_0.03	one
2677	common_voice_en_22164768_pitch_0.8	no
2678	common_voice_en_22109507_pitch_1.2	three
2679	common_voice_en_22109644_noise_0.03	no
2680	common_voice_en_21981708_noise_0.03	four
2681	common_voice_en_22184749_pitch_0.8	four
2682	common_voice_en_22184753_pitch_1.2	one
2683	common_voice_en_22184758_noise_0.03	no
2684	common_voice_en_21948604_noise_0.03	four
2685	common_voice_en_21948827_pitch_0.8	one
2686	common_voice_en_21948932_pitch_1.2	three
2687	common_voice_en_22196991_noise_0.03	one
2688	common_voice_en_22227901_noise_0.03	yes
2689	common_voice_en_22227902_pitch_0.8	one
2690	common_voice_en_22268765_pitch_1.2	four
2691	common_voice_en_21980393_noise_0.03	three
2692	common_voice_en_22228957_noise_0.03	four
2693	common_voice_en_22228961_pitch_0.8	no
2694	common_voice_en_22228963_pitch_1.2	yes
2695	common_voice_en_21958481_noise_0.03	no
2696	common_voice_en_22197361_noise_0.03	one
2697	common_voice_en_22197386_pitch_0.8	yes
2698	common_voice_en_22264563_pitch_1.2	two
2699	common_voice_en_22264608_noise_0.03	one
2700	common_voice_en_22220501_noise_0.03	no
2701	common_voice_en_22220540_pitch_0.8	one
2702	common_voice_en_22220559_pitch_1.2	two
2703	common_voice_en_22243021_noise_0.03	yes
2704	common_voice_en_22103439_noise_0.03	two
2705	common_voice_en_22103478_pitch_0.8	no
2706	common_voice_en_22103479_pitch_1.2	four
